ID,TIPUS_EQUIPAMENT,DESCRIPCIO_TIPUS_EQUIPAMENT,NOM,NOM_CONTACTE,COGNOM1_CONTACTE,COGNOM2_CONTACTE,TELEFON,EMAIL,URL,SIGLA,CARRER,CODI_CARRER,NRO,BIS,ESCALA,PIS,PORTA,CODI_DIVISIO_TERRITORIAL_ADM,CODI_DIVISIO_TERRITORIAL,CODI_POSTAL,CIUTAT,CODI_CIUTAT,PROVINCIA,CODI_PROVINCIA,PAIS,CODI_PAIS,UTMX,UTMY,LATITUD,LONGITUD,TIPO_UTM,ADREÇA_COMPLETA
98,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA RAMIRO DE MAEZTU,,,,93388****,a80009**@********,http://www.collegiramirodemaeztu.org/,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.21******,,C/ Ramiro de Maeztu
98,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA RAMIRO DE MAEZTU,,,,93388****,a80009**@********,http://www.collegiramirodemaeztu.org/,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.21******,,C/ Ramiro de Maeztu
99,Col Elec,Col·legis electorals,ESCOLA SALESIÀ SANT DOMÈNEC SÀVIO,,,,93387****,a80004**@********,http://badalona.salesians.cat,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Alfons XII
99,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA SALESIÀ SANT DOMÈNEC SÀVIO,,,,93387****,a80004**@********,http://badalona.salesians.cat,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Alfons XII
99,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA SALESIÀ SANT DOMÈNEC SÀVIO,,,,93387****,a80004**@********,http://badalona.salesians.cat,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Alfons XII
100,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA BADALONÈS,,,,93384****,a80007**@********,http://www.badalones.com,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.25******,,C/ Mossèn Anton
100,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA BADALONÈS,,,,93384****,a80007**@********,http://www.badalones.com,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.25******,,C/ Mossèn Anton
101,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA BETÚLIA,,,,93399****,betul**@************************,http://www.xtec.cat/esc-betulia/,,,,,,,,,D-01,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Conquista
101,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA BETÚLIA,,,,93399****,betul**@************************,http://www.xtec.cat/esc-betulia/,,,,,,,,,D-01,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Conquista
102,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA ARRELS - BLANQUERNA,,,,93395****,a80011**@********,http://www.escolesarrels.com,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,Av. Roma
102,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA ARRELS - BLANQUERNA,,,,93395****,a80011**@********,http://www.escolesarrels.com,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,Av. Roma
103,Col Elec,Col·legis electorals,ESCOLA BOIX,,,,93399****,a80010**@********,http://www.xtec.cat/escolaboix/,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Rubió i Ors
103,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA BOIX,,,,93399****,a80010**@********,http://www.xtec.cat/escolaboix/,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Rubió i Ors
103,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA BOIX,,,,93399****,a80010**@********,http://www.xtec.cat/escolaboix/,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Rubió i Ors
105,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA JESÚS MARIA,,,,93387****,a80008**@********,http://www.jm-badalona.com,,,,,,,,,D-04,B-22,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Lepant
105,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA JESÚS MARIA,,,,93387****,a80008**@********,http://www.jm-badalona.com,,,,,,,,,D-04,B-22,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Lepant
106,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA NEN JESÚS DE PRAGA,,,,93384****,a80005**@********,http://www.escolanjpraga.com,,,,,,,,,D-01,B-03,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Barcelona
106,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA NEN JESÚS DE PRAGA,,,,93384****,a80005**@********,http://www.escolanjpraga.com,,,,,,,,,D-01,B-03,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Barcelona
107,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA GARBÍ PERE VERGÉS,,,,93395****,esc-pere-verg**@********,http://www.pereverges.cat,,,,,,,,,D-03,B-18,08916,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.48******,2.25******,,Av. Palmeres
107,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA GARBÍ PERE VERGÉS,,,,93395****,esc-pere-verg**@********,http://www.pereverges.cat,,,,,,,,,D-03,B-18,08916,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.48******,2.25******,,Av. Palmeres
108,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA SANT ANDREU NATZARET,,,,93384****,stand**@**********,http://www.nazaretti.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Arnús
108,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA SANT ANDREU NATZARET,,,,93384****,stand**@**********,http://www.nazaretti.org,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Arnús
109,Col Elec,Col·legis electorals,ESCOLA SANTÍSSIMA TRINITAT,,,,93387****,a80011**@********,badalona.centrosfest.net,,,,,,,,,D-06,B-30,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.22******,,Santiago
109,CPriv.Sec,Centres privats concertats d'educació secundària,ESCOLA SANTÍSSIMA TRINITAT,,,,93387****,a80011**@********,badalona.centrosfest.net,,,,,,,,,D-06,B-30,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.22******,,Santiago
109,CPriv.Inf,Centres privats concertats d'educació infantil i primària,ESCOLA SANTÍSSIMA TRINITAT,,,,93387****,a80011**@********,badalona.centrosfest.net,,,,,,,,,D-06,B-30,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.22******,,Santiago
110,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA MONTIGALÀ,,,,93465****,a80697**@********,,,,,,,,,,D-08,B-26,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.23******,,Av. Comunitat Europea
111,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA LES CIÈNCIES,,,,93465****,a806834**@********,http://blocs.xtec.cat/ceipbufala2,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Molí de la Torre
112,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA BADALONA-GORG,,,,93383****,a80683**@********,http://www.xtec.cat/centres/a8068331/,,,,,,,,,D-05,B-34,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.24******,,C/ Indústria
113,Col Elec,Col·legis electorals,ESCOLA ANTONI BOTEY,,,,93387****,a080015**@********,http://www.xtec.cat/ceipantonibotey/,,,,,,,,,D-05,B-29,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Doctor Bassols
113,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA ANTONI BOTEY,,,,93387****,a080015**@********,http://www.xtec.cat/ceipantonibotey/,,,,,,,,,D-05,B-29,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Doctor Bassols
114,Col Elec,Col·legis electorals,ESCOLA ARTUR MARTORELL,,,,93567****,a80415**@********,http://www.xtec.cat/ceiparturmartorell/,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Seu d'Urgell
114,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA ARTUR MARTORELL,,,,93567****,a80415**@********,http://www.xtec.cat/ceiparturmartorell/,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Seu d'Urgell
115,Col Elec,Col·legis electorals,ESCOLA BALDIRI REIXAC,,,,93398****,a80378**@********,http://www.xtec.cat/centres/a8037887/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Juan Valera
115,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA BALDIRI REIXAC,,,,93398****,a80378**@********,http://www.xtec.cat/centres/a8037887/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Juan Valera
116,Col Elec,Col·legis electorals,ESCOLA BALDOMER SOLÀ,,,,93397****,a080338**@********,http://www.xtec.cat/centres/a8033857/,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Marquès de Montroig
116,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA BALDOMER SOLÀ,,,,93397****,a080338**@********,http://www.xtec.cat/centres/a8033857/,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Marquès de Montroig
117,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA BUFALÀ,,,,93465****,a80613**@********,http://www.xtec.cat/ceipbufala/,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Molí de la Torre
118,Col Elec,Col·legis electorals,ESCOLA FELIU I VEGUÉS,,,,93387****,a80004**@********,http://www.xtec.cat/ceipfeliu-vegues/,,,,,,,,,D-05,B-27,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Sírius
118,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA FELIU I VEGUÉS,,,,93387****,a80004**@********,http://www.xtec.cat/ceipfeliu-vegues/,,,,,,,,,D-05,B-27,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Sírius
119,Col Elec,Col·legis electorals,ESCOLA FOLCH I TORRES,,,,93397****,a80378**@********,,,,,,,,,,D-08,B-24,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Wagner
119,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA FOLCH I TORRES,,,,93397****,a80378**@********,,,,,,,,,,D-08,B-24,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Wagner
120,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA GITANJALI,,,,93384****,ceipgitanja**@********,http://www.gitanjali.cat,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Av. Martí Pujol
121,Col Elec,Col·legis electorals,ESCOLA ÍTACA,,,,93383****,a80445**@********,http://www.xtec.cat/centres/a8044508/,,,,,,,,,D-05,B-29,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Ctra. Antiga de València
121,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA ÍTACA,,,,93383****,a80445**@********,http://www.xtec.cat/centres/a8044508/,,,,,,,,,D-05,B-29,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Ctra. Antiga de València
122,Col Elec,Col·legis electorals,ESCOLA JOAN CORET,,,,93397****,a80361**@********,http://www.xtec.cat/ceip-joan-coret/,,,,,,,,,D-08,B-26,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.22******,,Pl. Voluntaris Olímpics
122,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA JOAN CORET,,,,93397****,a80361**@********,http://www.xtec.cat/ceip-joan-coret/,,,,,,,,,D-08,B-26,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.22******,,Pl. Voluntaris Olímpics
123,Col Elec,Col·legis electorals,ESCOLA JOAN LLONGUERAS,,,,93399****,a80363**@********,http://www.xtec.cat/ceipjoanllongueras/,,,,,,,,,D-08,B-26,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Sant Fermí
123,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA JOAN LLONGUERAS,,,,93399****,a80363**@********,http://www.xtec.cat/ceipjoanllongueras/,,,,,,,,,D-08,B-26,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Sant Fermí
124,Col Elec,Col·legis electorals,ESCOLA JOAN MIRÓ,,,,93387****,a80354**@********,http://www.xtec.cat/ceip-miro-badalona/0inici/inici.htm,,,,,,,,,D-02,B-21,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,Pl. Alcalde Joan Manent
124,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA JOAN MIRÓ,,,,93387****,a80354**@********,http://www.xtec.cat/ceip-miro-badalona/0inici/inici.htm,,,,,,,,,D-02,B-21,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,Pl. Alcalde Joan Manent
125,Col Elec,Col·legis electorals,ESCOLA JOSEP BOADA,,,,93388****,a80354**@********,http://www.xtec.cat/ceip-josepboada/,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Marquès de Montroig
125,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA JOSEP BOADA,,,,93388****,a80354**@********,http://www.xtec.cat/ceip-josepboada/,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Marquès de Montroig
126,Col Elec,Col·legis electorals,ESCOLA JOSEP CARNER,,,,93383****,a80411**@********,http://www.xtec.cat/ceip-josepcarner/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Brasil
126,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA JOSEP CARNER,,,,93383****,a80411**@********,http://www.xtec.cat/ceip-josepcarner/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Brasil
127,Col Elec,Col·legis electorals,ESCOLA JUNGFRAU,,,,93384****,ceipjungfr**@********,http://www.xtec.cat/ceipjungfrau/,,,,,,,,,D-01,B-02,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Vila i Vall-llebrera
127,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA JUNGFRAU,,,,93384****,ceipjungfr**@********,http://www.xtec.cat/ceipjungfrau/,,,,,,,,,D-01,B-02,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Vila i Vall-llebrera
128,Col Elec,Col·legis electorals,ESCOLA LLIBERTAT,,,,93397****,a80349**@********,http://www.xtec.cat/ceipllibertat/,,,,,,,,,D-02,B-19,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Puigfred
128,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA LLIBERTAT,,,,93397****,a80349**@********,http://www.xtec.cat/ceipllibertat/,,,,,,,,,D-02,B-19,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Puigfred
129,Col Elec,Col·legis electorals,ESCOLA LLORENS I ARTIGAS,,,,93398****,a80358**@********,http://www.xtec.cat/ceipllorensartigas/,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Catalunya
129,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA LLORENS I ARTIGAS,,,,93398****,a80358**@********,http://www.xtec.cat/ceipllorensartigas/,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Catalunya
130,Col Elec,Col·legis electorals,ESCOLA LOLA ANGLADA,,,,93389****,a80003**@********,http://www.xtec.cat/ceip-lola-anglada-badalona/,,,,,,,,,D-01,B-12,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.26******,,C/ Jacinto Benavente
130,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA LOLA ANGLADA,,,,93389****,a80003**@********,http://www.xtec.cat/ceip-lola-anglada-badalona/,,,,,,,,,D-01,B-12,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.26******,,C/ Jacinto Benavente
131,Col Elec,Col·legis electorals,ESCOLA MARGARIDA XIRGU,,,,93397****,a80349**@********,http://www.xtec.cat/ceip-xirgu-badalona/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Torí
131,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA MARGARIDA XIRGU,,,,93397****,a80349**@********,http://www.xtec.cat/ceip-xirgu-badalona/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Torí
132,Col Elec,Col·legis electorals,ESCOLA MERCÈ RODOREDA,,,,93383****,a80403**@********,http://www.xtec.cat/centres/a8040345/,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Catalunya
132,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA MERCÈ RODOREDA,,,,93383****,a80403**@********,http://www.xtec.cat/centres/a8040345/,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Catalunya
133,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA MIGUEL HERNÁNDEZ,,,,93398****,a80353**@********,http://www.xtec.cat/ceip-miguelhernandez/,,,,,,,,,D-08,B-24,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Miguel Hernández
134,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA PAU PICASSO,,,,93398****,a80361**@********,http://www.xtec.cat/centres/a8036147/,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Pau Picasso
134,Col Elec,Col·legis electorals,ESCOLA PAU PICASSO,,,,93398****,a80361**@********,http://www.xtec.cat/centres/a8036147/,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Pau Picasso
135,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA PERE DE TERA,,,,93387****,a80358**@********,http://www.xtec.cat/ceip-peredetera/,,,,,,,,,D-04,B-28,08913,Santa Coloma de Gramanet,,Barcelona,08,ESPAÑA,108,,,41.44******,2.21******,,Av. Cardenal Vidal i Barraquer
136,Col Elec,Col·legis electorals,ESCOLA PLANAS I CASALS,,,,93395****,a80013**@********,https://agora.xtec.cat/ceipplanasicasals/,,,,,,,,,D-03,B-09,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,Muntaner
136,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA PLANAS I CASALS,,,,93395****,a80013**@********,https://agora.xtec.cat/ceipplanasicasals/,,,,,,,,,D-03,B-09,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,Muntaner
137,Col Elec,Col·legis electorals,ESCOLA PROGRÉS,,,,93460****,a80596**@********,http://www.xtec.cat/ceip-progres,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.25******,,C/ Eduard Maristany
137,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA PROGRÉS,,,,93460****,a80596**@********,http://www.xtec.cat/ceip-progres,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.25******,,C/ Eduard Maristany
138,Col Elec,Col·legis electorals,ESCOLA RAFAEL ALBERTI,,,,93399****,a80394**@********,http://www.xtec.cat/centres/a8039422/,,,,,,,,,D-05,B-29,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Pius XII
138,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA RAFAEL ALBERTI,,,,93399****,a80394**@********,http://www.xtec.cat/centres/a8039422/,,,,,,,,,D-05,B-29,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Pius XII
139,Col Elec,Col·legis electorals,ESCOLA RAFAEL CASANOVA,,,,93387****,a80378**@********,http://www.xtec.cat/ceiprafaelcasanova/,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Guasch
139,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA RAFAEL CASANOVA,,,,93387****,a80378**@********,http://www.xtec.cat/ceiprafaelcasanova/,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Guasch
140,Col Elec,Col·legis electorals,ESCOLA SALVADOR ESPRIU,,,,93465****,a80442**@********,http://www.xtec.cat/ceip-espriu-bdn/,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,Av. Reina Elisenda
140,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA SALVADOR ESPRIU,,,,93465****,a80442**@********,http://www.xtec.cat/ceip-espriu-bdn/,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,Av. Reina Elisenda
141,Col Elec,Col·legis electorals,ESCOLA SANT JORDI,,,,93395****,a80003**@********,http://www.xtec.cat/ceip-santjordi-bdn/,,,,,,,,,D-03,B-15,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Av. Sabadell
141,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA SANT JORDI,,,,93395****,a80003**@********,http://www.xtec.cat/ceip-santjordi-bdn/,,,,,,,,,D-03,B-15,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Av. Sabadell
142,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA VENTÓS MIR,,,,93389****,a80003**@********,http://www.xtec.cat/ceip-ventosmir/,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.25******,,Ptge. Ventós i Mir
143,Col Elec,Col·legis electorals,ESCOLA ALEXANDRE GALÍ,,,,93388****,a80004**@********,http://www.xtec.cat/ceipalexandregali/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Caritg
143,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA ALEXANDRE GALÍ,,,,93388****,a80004**@********,http://www.xtec.cat/ceipalexandregali/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Caritg
146,Col Elec,Col·legis electorals,INSTITUT BADALONA 7,,,,93397****,a80420**@********,http://www.xtec.cat/iesb7/,,,,,,,,,D-07,B-06,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Ausiàs March
146,CPub.Sec,Centres públics d'educació secundària,INSTITUT BADALONA 7,,,,93397****,a80420**@********,http://www.xtec.cat/iesb7/,,,,,,,,,D-07,B-06,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Ausiàs March
147,CPub.Sec,Centres públics d'educació secundària,INSTITUT BARRES I ONES,,,,93387****,a80449**@********,http://www.xtec.cat/iesbarresiones/,,,,,,,,,D-05,B-29,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Ctra. Antiga de València
148,Col Elec,Col·legis electorals,INSTITUT ENRIC BORRÀS,,,,93460****,a80456**@********,http://www.xtec.cat/centres/a8045604/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Ptge. Encants
148,CPub.Sec,Centres públics d'educació secundària,INSTITUT ENRIC BORRÀS,,,,93460****,a80456**@********,http://www.xtec.cat/centres/a8045604/,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Ptge. Encants
149,Col Elec,Col·legis electorals,INSTITUT EUGENI D'ORS,,,,93387****,a80014**@********,http://www.xtec.net/ies-eugeni-dors/ies-eugeni-dors.htm,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Maresme
