DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-05001;2022;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-05001;2022;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-05001;2022;6446;1;COM.MEN.MASAS FRITAS;1
S-05001;2022;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-05001;2022;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;2
S-05001;2022;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-05001;2022;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-05001;2022;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-05001;2022;7512;1;GUARDIA Y CUSTODIA VEHICULOS 'PARKING';1
S-05001;2022;831;2;MEDICOS MEDICINA GENERAL;1
S-05001;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-05001;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-05001;2022;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-05001;2022;8322;1;SERV. TASACION Y TARIFICACION SEGUROS;1
S-05001;2022;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-05002;2022;432;2;DECORADORES-DISEùADORES DE INTERIORES;1
S-05002;2022;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-05002;2022;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-05003;2022;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-05003;2022;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-05003;2022;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-05003;2022;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-05003;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-05003;2022;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-05003;2022;7512;1;GUARDIA Y CUSTODIA VEHICULOS 'PARKING';1
S-05003;2022;681;1;HOSPEDAJE EN HOTELES Y MOTELES;1
S-05003;2022;6715;1;RESTAURANTES DE UN TENEDOR;1
S-05003;2022;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-05003;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-05004;2022;811;1;BANCA;1
S-05004;2022;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-05004;2022;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-05004;2022;6613;1;COM.MEN.ALMACENES POPULARES;1
S-05004;2022;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-05004;2022;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-05004;2022;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-05004;2022;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-05004;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-05004;2022;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-05004;2022;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-05004;2022;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-05004;2022;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-05005;2022;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;2
S-05005;2022;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;3
S-05005;2022;508;1;AGRUPACIONES Y UNIONES TEMPOR. EMPRESAS;1
S-05005;2022;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;2
S-05005;2022;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;1
S-05005;2022;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-05005;2022;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);3
S-05005;2022;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-05005;2022;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;3
S-05005;2022;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-05005;2022;6152;1;COM.MAY. DE MUEBLES;1
S-05005;2022;6162;1;COM.MAY. HIERRO Y ACERO;1
S-05005;2022;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;2
S-05005;2022;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-05005;2022;6176;1;COM.MAY. MAQUINARIA AGRICOLA;1
S-05005;2022;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-05005;2022;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;2
S-05005;2022;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-05005;2022;6164;1;COM.MAY. METALES NO FERREOS;1
S-05005;2022;6127;1;COM.MAY. VINOS Y VINAGRES DEL PAIS;1
S-05005;2022;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
S-05005;2022;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;5
S-05005;2022;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-05005;2022;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-05005;2022;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-05005;2022;621;1;COM.MAY.CHATARRA Y METALES DESECHO;1
S-05005;2022;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-05005;2022;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;14
S-05005;2022;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;2
S-05005;2022;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;3
S-05005;2022;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;3
S-05005;2022;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;2
S-05005;2022;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;4
S-05005;2022;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;2
S-05005;2022;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;8
S-05005;2022;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;2
S-05005;2022;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;2
S-05005;2022;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;2
S-05005;2022;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-05005;2022;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;3
S-05005;2022;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-05005;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-05005;2022;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-05005;2022;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-05005;2022;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-05005;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-05005;2022;6541;1;COM.MEN.VEHICULOS TERRESTRES;4
S-05005;2022;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-05005;2022;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-05005;2022;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
S-05005;2022;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
S-05005;2022;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-05005;2022;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;2
S-05005;2022;389;1;CONSTRUCC. OTRO MATERIAL TRANSPORTE NCOP;1
S-05005;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-05005;2022;9654;1;EMPRESAS DE ESPECTACULOS;1
S-05005;2022;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-05005;2022;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;4
S-05005;2022;4282;1;FAB. AGUAS GASEOSAS Y OTRAS BEBIDAS SIN;1
S-05005;2022;3141;1;FAB. ART. CARPINTERIA METALICA;5
S-05005;2022;2534;1;FAB. DE TINTAS DE IMPRENTA;1
S-05005;2022;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;1
S-05005;2022;3166;1;FAB. MOBILIARIO METALICO;1
S-05005;2022;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;1
S-05005;2022;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-05005;2022;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;2
S-05005;2022;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;3
S-05005;2022;353;1;FAB.APARAT.SEùALIZACION,CONTROL;2
S-05005;2022;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;1
S-05005;2022;354;1;FAB.COMPONENTES ELECTRONICOS Y CIRCUITOS;1
S-05005;2022;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;1
S-05005;2022;391;1;FAB.INSTRUM. PRECISION,MEDIDA,CONTROL;1
S-05005;2022;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;1
S-05005;2022;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;2
S-05005;2022;9671;1;INSTALACIONES DEPORTIVAS;1
S-05005;2022;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-05005;2022;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-05005;2022;9339;1;OTROS ACTIV. ENSEùANZA;1
S-05005;2022;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-05005;2022;6732;1;OTROS CAFES Y BARES;1
S-05005;2022;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-05005;2022;9669;1;OTROS SERVICIOS CULTURALES NCOP;1
S-05005;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;2
S-05005;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;5
S-05005;2022;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;2
S-05005;2022;6715;1;RESTAURANTES DE UN TENEDOR;1
S-05005;2022;9691;1;SALAS DE BAILE Y DISCOTECAS;2
S-05005;2022;8497;1;SERV. GESTION ADMINISTRATIVA;3
S-05005;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-05005;2022;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-05005;2022;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;3
S-05005;2022;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;3
S-05005;2022;221;1;SIDERURGIA INTEGRAL;1
S-05005;2022;3191;1;TALLERES DE MECANICA EN GENERAL;3
S-05005;2022;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;3
S-05006;2022;411;2;ARQUITECTOS;1
S-05006;2022;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-05006;2022;6723;1;CAFETERIAS DE UNA TAZA;1
S-05006;2022;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-05006;2022;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-05006;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-05006;2022;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-05006;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-05006;2022;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-05006;2022;841;1;SERVICIOS JURIDICOS;1
S-06001;2022;6521;1;FARMACIAS;1
S-06001;2022;6732;1;OTROS CAFES Y BARES;1
S-06002;2022;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-06002;2022;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;1
S-06002;2022;4959;1;FAB. OTROS ART. NCOP;1
S-06002;2022;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
S-06002;2022;6732;1;OTROS CAFES Y BARES;1
S-06002;2022;6714;1;RESTAURANTES DE DOS TENEDORES;1
S-06002;2022;6715;1;RESTAURANTES DE UN TENEDOR;1
S-06006;2022;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-06006;2022;8435;1;SERV. TECNICOS DE DELINEACION;1
S-07001;2022;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-07001;2022;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-07001;2022;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
S-07001;2022;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07001;2022;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-07001;2022;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-07001;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07001;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07001;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07001;2022;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07001;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07001;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07001;2022;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-07001;2022;6521;1;FARMACIAS;1
S-07001;2022;834;2;ODONTOLOGOS;1
S-07001;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07001;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07002;2022;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-07002;2022;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07002;2022;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-07002;2022;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-07002;2022;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-07002;2022;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07002;2022;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-07002;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07002;2022;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-07002;2022;762;2;DOCTORES,LICENCIADOS,INGENIEROS INFORMAT;1
S-07002;2022;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-07002;2022;222;2;INGENIEROS TEC. TELECOMUNICACIONES;1
S-07002;2022;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-07002;2022;6732;1;OTROS CAFES Y BARES;2
S-07002;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07002;2022;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-07003;2022;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-07003;2022;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-07003;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07003;2022;2537;1;FAB. COLAS Y GELATINAS;1
S-07003;2022;2532;1;FAB. COLORANTES Y PIGMENTOS;1
S-07003;2022;2539;1;FAB. OTROS PTOS. QUIMICOS USO INDUSTRIAL;1
S-07003;2022;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-07004;2022;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-07004;2022;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-07004;2022;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07004;2022;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-07004;2022;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07004;2022;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-07004;2022;2512;1;FAB. OTROS PTOS. QUIMICOS ORGANICOS;1
S-07004;2022;4193;1;INDUST. ELABORACION MASAS FRITAS;1
S-07004;2022;9429;1;OTROS SERV. SANITARIOS;1
S-07004;2022;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-07004;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07004;2022;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-07004;2022;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;1
S-07004;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07004;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-07005;2022;811;1;BANCA;2
S-07005;2022;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-07005;2022;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-07005;2022;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;2
S-07005;2022;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;1
S-07005;2022;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-07005;2022;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-07005;2022;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-07005;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07005;2022;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-07005;2022;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07005;2022;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07005;2022;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-07005;2022;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07005;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07005;2022;833;2;ESTOMATOLOGOS;1
S-07005;2022;4393;1;FAB. TEXTILES CON FIBRAS RECUPERACION;1
S-07005;2022;922;1;SERVICIOS DE LIMPIEZA;1
S-07006;2022;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
S-07006;2022;811;1;BANCA;1
S-07006;2022;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-07006;2022;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07006;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07006;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07006;2022;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
S-07006;2022;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
S-07006;2022;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-07006;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07006;2022;6475;1;PTOS.ALIMENTICIOS Y BEB. MAQUINAS;1
S-07006;2022;8322;1;SERV. TASACION Y TARIFICACION SEGUROS;1
S-07007;2022;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-07007;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07007;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07010;2022;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07010;2022;811;1;BANCA;1
S-07010;2022;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-07010;2022;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-07010;2022;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07010;2022;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07010;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07010;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07010;2022;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-07010;2022;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07010;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07010;2022;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-07010;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;3
S-07011;2022;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-07011;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07011;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07011;2022;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-07011;2022;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;1
S-07011;2022;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;1
S-07011;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07011;2022;6715;1;RESTAURANTES DE UN TENEDOR;1
S-07012;2022;731;2;ABOGADOS;1
S-07012;2022;6123;1;COM.MAY.FRUTAS Y VERDURAS;1
S-07012;2022;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07012;2022;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-07012;2022;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-07012;2022;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07012;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07012;2022;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07012;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07013;2022;6126;1;COM.MAY.BEBIDAS Y TABACO;1
S-07013;2022;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-07013;2022;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-07013;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07013;2022;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07013;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07013;2022;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07013;2022;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07013;2022;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07013;2022;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;1
S-07013;2022;699;1;OTRAS REPARACIONES NCOP;1
S-07013;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07014;2022;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-07015;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07015;2022;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07015;2022;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07015;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07017;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07019;2022;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07019;2022;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07021;2022;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-07021;2022;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-07021;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07021;2022;9682;1;ORGANIZACION ESPECTACULOS DEPORTIVOS;1
S-07021;2022;9339;1;OTROS ACTIV. ENSEùANZA;1
S-07022;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-07023;2022;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;2
S-07023;2022;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07023;2022;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-07023;2022;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-07023;2022;656;1;COM. MEN. DE BIENES USADOS;1
S-07023;2022;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-07023;2022;6196;1;COM.MAY. LIBROS, PERIODICOS Y REVISTAS;1
S-07023;2022;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-07023;2022;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-07023;2022;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-07023;2022;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-07023;2022;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-07023;2022;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-07023;2022;6613;1;COM.MEN.ALMACENES POPULARES;1
S-07023;2022;6431;1;COM.MEN.PESCADOS;1
S-07023;2022;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07023;2022;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07023;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07023;2022;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07023;2022;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07023;2022;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07023;2022;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;1
S-07023;2022;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-07023;2022;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;1
S-07023;2022;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;2
S-07023;2022;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-07023;2022;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-07023;2022;833;2;ESTOMATOLOGOS;1
S-07023;2022;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-07023;2022;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07023;2022;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;2
S-07023;2022;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-07023;2022;9339;1;OTROS ACTIV. ENSEùANZA;1
S-07023;2022;6732;1;OTROS CAFES Y BARES;2
S-07023;2022;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-07023;2022;9669;1;OTROS SERVICIOS CULTURALES NCOP;1
S-07023;2022;732;2;PROCURADORES;1
S-07023;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07023;2022;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-07024;2022;763;2;PROGRAMADORES Y ANALISTAS INFORMATICA;1
S-07024;2022;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
